Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit
1441,CA-2018-122735,2018-04-12,15-04-2018,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96,3,10.328058688581239
1442,CA-2018-128160,2018-12-19,24-12-2018,Second Class,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672,9,6.148273204140424
1443,CA-2018-117695,2018-08-05,08-08-2018,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,3.359178388050006
1444,CA-2016-166135,2016-10-01,06-10-2016,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,80013.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.424,3,23.977194333493067
1445,CA-2017-133725,2017-05-23,28-05-2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60623.0,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.928,7,545.5149099988466
1446,CA-2018-102337,2018-06-13,16-06-2018,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",164.736,5,20.80418809592796
1447,CA-2018-102337,2018-06-13,16-06-2018,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,470.302,1,134.88900460552978
1448,CA-2018-102337,2018-06-13,16-06-2018,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.984,5,10.327302303915642
1449,US-2015-112564,2015-04-23,24-04-2015,First Class,TS-21160,Theresa Swint,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.502,9,0.26008291254917687
1450,CA-2016-145821,2016-05-01,07-05-2016,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88.752,8,17.517406873206845
1451,US-2016-160150,2016-07-19,20-07-2016,First Class,TS-21085,Thais Sissman,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,2.025,6,0.5592492172067131
1452,CA-2017-133711,2017-11-26,29-11-2017,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,70.98,2,18.85731885743886
1453,CA-2017-133711,2017-11-26,29-11-2017,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,4,12.13556888344346
1454,CA-2017-133711,2017-11-26,29-11-2017,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,2,6.294560683984065
1455,CA-2017-133711,2017-11-26,29-11-2017,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.0,7,692.2659099706123
1456,CA-2018-148474,2018-06-12,19-06-2018,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,91.2,7,19.008343584226836
1457,CA-2018-148474,2018-06-12,19-06-2018,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94,2,100.82516582414968
1458,CA-2016-111297,2016-08-17,21-08-2016,Standard Class,SC-20440,Shaun Chance,Corporate,United States,New Bedford,Massachusetts,2740.0,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,52.2,1,3.8197936572296443
1459,CA-2017-123722,2017-09-25,01-10-2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Irving,Texas,75061.0,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,15.936,5,3.397979445013529
1460,CA-2015-155271,2015-05-04,04-05-2015,Same Day,AA-10480,Andrew Allen,Consumer,United States,Middletown,Connecticut,6457.0,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,3,7.757653999153391
1461,CA-2016-119907,2016-12-01,08-12-2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.424,5,2.8848547513284877
1462,US-2017-128902,2017-03-11,15-03-2017,Standard Class,MB-18085,Mick Brown,Consumer,United States,Vineland,New Jersey,8360.0,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.006,4,15.28381613696811
1463,CA-2017-152289,2017-08-26,28-08-2017,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506.0,Central,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,8,8.622554807509815
1464,CA-2017-152289,2017-08-26,28-08-2017,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506.0,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1024.716,3,278.8350245457537
1465,US-2017-104794,2017-12-16,19-12-2017,First Class,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10009.0,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,3.68,3,0.4381226007962304
1466,CA-2015-151708,2015-08-08,14-08-2015,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301.0,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.376,3,34.24637257983888
1467,CA-2015-151708,2015-08-08,14-08-2015,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301.0,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,1,8.30779732634432
1468,CA-2016-100769,2016-05-16,16-05-2016,Same Day,TH-21550,Tracy Hopkins,Home Office,United States,Jacksonville,Florida,32216.0,South,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,255.968,3,66.81892197060267
1469,CA-2018-139199,2018-12-09,13-12-2018,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234.0,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,872.94,4,56.05819740571207
1470,CA-2018-139199,2018-12-09,13-12-2018,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,41.54,4,8.256825716304203
1471,CA-2018-139199,2018-12-09,13-12-2018,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234.0,Central,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,12.96,6,0.836053383775985
1472,US-2016-161466,2016-09-24,27-09-2016,Second Class,ON-18715,Odella Nelson,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,6.848,8,1.9188490214335112
1473,CA-2018-164959,2018-07-11,15-07-2018,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Los Angeles,California,90004.0,West,OFF-LA-10004272,Office Supplies,Labels,Avery 482,8.67,4,1.008984493081625
1474,US-2016-105676,2016-12-01,02-12-2016,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,Texas,77036.0,Central,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.688,4,1.0395614898811534
1475,CA-2017-113138,2017-11-19,25-11-2017,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304.0,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,17.28,1,4.895852997863166
1476,CA-2017-113138,2017-11-19,25-11-2017,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304.0,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,5,1.3868565875776802
1477,US-2018-104955,2018-03-19,24-03-2018,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,10024.0,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506,28.91,9,2.63014872512558
1478,CA-2017-121958,2017-11-13,17-11-2017,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,27360.0,South,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.136,9,6.6162942198573225
1479,CA-2018-121468,2018-11-19,20-11-2018,First Class,KD-16345,Katherine Ducich,Consumer,United States,Westminster,California,92683.0,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,31.968,4,2.721585023295002
1480,US-2017-108455,2017-12-02,08-12-2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,1,2.224727741682128
1481,US-2017-108455,2017-12-02,08-12-2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,5,2.6970223144931262
1482,US-2017-108455,2017-12-02,08-12-2017,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,9,7.8292103231032115
1483,CA-2018-101210,2018-08-25,28-08-2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,9.728,3,1.1986659202791203
1484,CA-2018-101210,2018-08-25,28-08-2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,3.424,3,0.8781159915082017
1485,US-2017-108098,2017-10-14,18-10-2017,Standard Class,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,6,48.7632779225687
1486,CA-2015-119032,2015-11-27,03-12-2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035.0,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,4,0.5471083240044793
1487,CA-2016-140410,2016-11-03,07-11-2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008.0,West,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.848,7,111.51585271957063
1488,CA-2016-140410,2016-11-03,07-11-2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008.0,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,13.632723465145178
1489,CA-2016-140410,2016-11-03,07-11-2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008.0,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,6,12.214006327224372
1490,CA-2015-136280,2015-11-29,06-12-2015,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5.04,5,1.362451462144204
1491,CA-2018-151911,2018-04-30,05-05-2018,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,New York City,New York,10024.0,East,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,7,15.945426633067918
1492,CA-2018-166436,2018-11-24,28-11-2018,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035.0,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,2,1.6991454145049083
1493,CA-2018-166436,2018-11-24,28-11-2018,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,977.292,1,273.20936240765764
1494,CA-2018-139661,2018-10-30,03-11-2018,Standard Class,JW-15220,Jane Waco,Corporate,United States,Vancouver,Washington,98661.0,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,1,2.773482945469792
1495,CA-2015-123925,2015-12-17,19-12-2015,Second Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Georgia,31907.0,South,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,9,7.479001979171063
1496,CA-2018-152485,2018-09-04,08-09-2018,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019.0,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.192,5,2.080239700428742
1497,CA-2018-152485,2018-09-04,08-09-2018,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019.0,Central,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16.784,5,2.3917774967040994
1498,CA-2018-152485,2018-09-04,08-09-2018,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019.0,Central,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,5,1.5175543821944186
1499,CA-2017-141586,2017-10-17,20-10-2017,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94122.0,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",18.16,7,1.4588225384387452
1500,CA-2018-130386,2018-11-12,18-11-2018,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745.0,Central,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,4.663813331757893
1501,CA-2018-130386,2018-11-12,18-11-2018,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745.0,Central,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,223.056,5,47.93698573704773
1502,CA-2018-130386,2018-11-12,18-11-2018,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745.0,Central,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,3,98.41058101456308
1503,CA-2017-100468,2017-11-24,01-12-2017,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90045.0,West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,4,6.924549335153997
1504,CA-2017-100468,2017-11-24,01-12-2017,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90045.0,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,6,2.622290718118391
1505,CA-2016-153388,2016-08-01,07-08-2016,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0.9915652324528502
1506,CA-2016-153388,2016-08-01,07-08-2016,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004.0,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1004.976,3,72.5226161330274
1507,CA-2018-154935,2018-12-24,29-12-2018,Standard Class,AR-10540,Andy Reiter,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",17.88,6,4.304016712560651
1508,CA-2017-134208,2017-09-17,23-09-2017,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Columbus,Georgia,31907.0,South,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,396.0,3,76.17687835952216
1509,CA-2018-108294,2018-12-10,10-12-2018,Same Day,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,68104.0,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,4,4.999605646045289
1510,CA-2018-103611,2018-09-12,15-09-2018,First Class,JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,90036.0,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,0.470091485747999
1511,CA-2018-100384,2018-06-24,01-07-2018,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,91767.0,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.6,2,92.70075375889287
1512,CA-2018-100384,2018-06-24,01-07-2018,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,91767.0,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,35.82,4,2.5408162686714695
1513,CA-2018-112809,2018-08-18,22-08-2018,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,200.064,8,18.416434290910896
1514,CA-2018-112809,2018-08-18,22-08-2018,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,21.38,2,4.10004343553359
1515,CA-2018-112809,2018-08-18,22-08-2018,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,6.744,9,0.3813412256387542
1516,US-2018-160759,2018-12-11,17-12-2018,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",63.686,5,17.489791211076124
1517,CA-2018-148446,2018-12-10,14-12-2018,Second Class,MC-17845,Michael Chen,Consumer,United States,North Las Vegas,Nevada,89031.0,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1669.6,3,329.5271781540716
1518,CA-2015-111059,2015-02-03,06-02-2015,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,83.84,9,4.463093380294555
1519,CA-2015-111059,2015-02-03,06-02-2015,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.272,1,0.9160602027596093
